bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
54707,0,0,260,0,0,876,289,0,579,0,0,0,0,0,18510,0,0,3781,0,004840,non-urban
67684,0,0,486,0,0,298,11,0,0,0,0,0,0,0,10068,0,0,455,0,005693,non-urban
57886,0,0,28,0,0,402,5,0,0,0,0,0,0,0,20049,0,0,632,0,003069,non-urban
37314,0,0,1,0,0,5147,69,0,0,0,0,0,0,0,32884,0,0,3587,0,000993,non-urban
57558,0,0,114,0,0,954,2659,0,0,0,0,0,0,0,15891,0,0,1826,0,001475,non-urban
54214,0,0,2210,0,0,458,41,0,1145,0,0,0,0,0,18300,0,0,2634,0,006680,non-urban
50875,0,0,21,0,0,793,0,0,0,0,0,0,0,0,22635,0,0,5191,0,001748,non-urban
28174,0,0,6744,0,0,829,2618,0,25976,0,0,0,0,0,12043,0,0,2618,0,002401,non-urban
48480,0,0,0,0,0,480,1196,0,0,0,0,0,0,0,25776,0,0,3070,0,000763,non-urban
66406,0,0,0,0,0,23,0,0,0,0,0,0,0,0,12573,0,0,0,0,003680,non-urban
67666,0,0,0,0,0,91,0,0,0,0,0,0,0,0,11245,0,0,0,0,007332,non-urban
64354,0,0,0,0,0,718,0,0,0,0,0,0,0,0,13837,0,0,93,0,003188,non-urban
69047,0,0,173,0,0,0,115,0,2446,0,0,0,0,0,6720,0,0,501,0,004356,non-urban
48498,0,0,0,0,0,473,0,0,0,0,0,0,0,0,30014,0,0,17,0,001017,non-urban
66555,0,0,0,0,0,396,0,0,0,0,0,0,0,0,12051,0,0,0,0,000322,non-urban
57552,0,0,518,0,0,1051,40,0,126,0,0,0,0,0,14820,0,0,4895,0,005998,non-urban
57871,0,0,0,0,0,301,0,0,0,0,0,0,0,0,20729,0,0,101,0,005875,non-urban
60756,0,0,626,0,0,1071,35,0,0,0,0,0,0,0,14114,0,0,2400,0,006081,non-urban
59251,0,0,14,0,0,619,25,0,0,0,0,0,0,0,16793,0,0,2300,0,004681,non-urban
48440,0,0,2210,0,0,433,3332,0,5174,0,0,0,0,0,17958,0,0,1455,0,006105,non-urban
57296,0,0,771,0,0,0,8307,0,3794,0,0,0,0,0,8834,0,0,0,0,006566,non-urban
68051,0,0,5,0,0,62,0,0,0,0,0,0,0,0,10882,0,0,2,0,002145,non-urban
68011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10991,0,0,0,0,006485,non-urban
51041,0,0,416,0,0,0,0,0,0,0,0,0,0,0,27545,0,0,0,0,007417,non-urban
63448,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,13852,0,0,0,0,003089,non-urban
52000,0,0,22,0,0,4517,0,0,0,0,0,0,0,0,17183,0,0,5280,0,006490,non-urban
68540,0,0,0,0,0,240,0,0,0,0,0,0,0,0,10222,0,0,0,0,007461,non-urban
56546,0,0,604,0,0,49,5496,0,270,0,0,0,0,0,16037,0,0,0,0,007040,non-urban
57357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21522,0,0,123,0,004933,non-urban
66140,0,0,0,0,0,548,0,0,0,0,0,0,0,0,11206,0,0,1108,0,004571,non-urban
52908,0,0,46,0,0,1521,176,0,0,0,0,0,0,0,21747,0,0,2604,0,006264,non-urban
57844,0,0,326,0,0,710,3579,0,104,0,0,0,0,0,14511,0,0,1928,0,005719,non-urban
75066,0,0,0,0,0,0,91,0,0,0,0,0,0,0,3845,0,0,0,0,003420,non-urban
65831,0,0,0,0,0,124,0,0,0,0,0,0,0,0,13047,0,0,0,0,001109,non-urban
67845,0,0,0,0,0,43,0,0,0,0,0,0,0,0,11114,0,0,0,0,001385,non-urban
60741,0,0,0,0,0,22,0,0,0,0,0,0,0,0,17903,0,0,336,0,000259,non-urban
65528,0,0,0,0,0,445,0,0,0,0,0,0,0,0,13022,0,0,7,0,001312,non-urban
68339,0,0,0,0,0,92,0,0,0,0,0,0,0,0,10571,0,0,0,0,000434,non-urban
66681,0,0,0,0,0,250,0,0,0,0,0,0,0,0,12062,0,0,9,0,002244,non-urban
60176,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15041,0,0,3783,0,000860,non-urban
29683,0,0,7,0,0,1192,27661,0,0,0,0,0,0,0,4505,0,0,16467,0,000209,non-urban
51361,0,0,349,0,0,278,2971,0,81,0,0,0,0,0,20925,0,0,3037,0,000221,non-urban
55654,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,16787,0,0,3999,0,006170,non-urban
54195,0,0,1148,0,0,1082,460,0,532,0,0,0,0,0,17710,0,0,3875,0,003817,non-urban
63009,0,0,0,0,0,41,0,0,34,0,0,0,0,0,14983,0,0,935,0,005749,non-urban
49141,0,0,0,0,0,558,1108,0,0,0,0,0,0,0,23759,0,0,4436,0,002084,non-urban
61828,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15641,0,0,1530,0,006584,non-urban
48284,0,0,1,0,0,989,4402,0,2843,0,0,0,0,0,20099,0,0,2384,0,004554,non-urban
51606,0,0,503,0,0,545,14,0,0,0,0,0,0,0,25819,0,0,515,0,003821,non-urban
67650,0,0,1,0,0,321,0,0,0,0,0,0,0,0,11030,0,0,0,0,002776,non-urban
49890,0,0,3,0,0,531,26,0,2,0,0,0,0,0,28298,0,0,252,0,003889,non-urban
42023,0,0,7780,0,0,284,676,0,217,0,0,0,0,0,24002,0,0,4020,0,000267,non-urban
42466,0,0,31,0,0,116,4327,0,3438,0,0,0,0,0,28092,0,0,532,0,000666,non-urban
60360,0,0,0,0,0,372,3,0,0,0,0,0,0,0,16883,0,0,1384,0,001302,non-urban
62521,0,0,209,0,0,696,49,0,1,0,0,0,0,0,12771,0,0,2755,0,003173,non-urban
64349,0,0,0,0,0,627,55,0,0,0,0,0,0,0,10275,0,0,3696,0,003895,non-urban
63975,0,0,4,0,0,665,3204,0,0,0,0,0,0,0,11051,0,0,103,0,002592,non-urban
43561,0,0,11961,0,0,149,43,0,1299,0,0,0,0,0,15449,0,0,6540,0,006140,non-urban
53626,0,0,538,0,0,1757,201,0,0,0,0,0,0,0,20617,0,0,2263,0,005117,non-urban
59859,0,0,0,0,0,407,1643,0,0,0,0,0,0,0,16137,0,0,956,0,001866,non-urban
61699,0,0,0,0,0,600,0,0,0,0,0,0,0,0,14788,0,0,1915,0,000119,non-urban
65574,0,0,0,0,0,2,49,0,0,0,0,0,0,0,13372,0,0,5,0,007444,non-urban
59989,0,0,14,0,0,948,382,0,0,0,0,0,0,0,16153,0,0,1516,0,005529,non-urban
39741,0,0,6516,0,0,78,295,0,0,0,0,0,0,0,29994,0,0,2378,0,000668,non-urban
55441,0,0,139,0,0,367,900,0,0,0,0,0,0,0,20764,0,0,1391,0,000219,non-urban
51739,0,0,5,0,0,429,5,0,0,0,0,0,0,0,26703,0,0,121,0,006949,non-urban
54769,0,0,184,0,0,2732,1000,0,0,0,0,0,0,0,14261,0,0,6056,0,000018,non-urban
53756,0,0,0,0,0,1056,461,0,0,0,0,0,0,0,21653,0,0,2076,0,001490,non-urban
62024,0,0,16,0,0,62,13,0,0,0,0,0,0,0,15951,0,0,936,0,006015,non-urban
56567,0,0,23,0,0,953,414,0,0,0,0,0,0,0,15653,0,0,5392,0,000886,non-urban
36697,0,0,4771,0,0,90,4524,0,8434,0,0,0,0,0,15056,0,0,9430,0,004457,non-urban
67197,0,0,0,0,0,539,0,0,0,0,0,0,0,0,11266,0,0,0,0,004441,non-urban
64300,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,13288,0,0,6,0,003125,non-urban
67674,0,0,0,0,0,45,0,0,0,0,0,0,0,0,11283,0,0,0,0,002417,non-urban
19213,0,0,3918,0,0,49,9442,0,25970,0,0,0,0,0,11154,0,0,9256,0,007418,non-urban
68725,0,0,0,0,0,541,145,0,424,0,0,0,0,0,8896,0,0,271,0,001020,non-urban
56590,0,0,169,0,0,1174,40,0,333,0,0,0,0,0,14871,0,0,5825,0,001320,non-urban
57513,0,0,978,0,0,1909,44,0,2070,0,0,0,0,0,15297,0,0,1191,0,002981,non-urban
65010,0,0,0,0,0,336,0,0,0,0,0,0,0,0,13148,0,0,508,0,005401,non-urban
56391,0,0,2028,0,0,1398,66,0,8,0,0,0,0,0,16067,0,0,3044,0,005874,non-urban
60775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16733,0,0,1494,0,004428,non-urban
66687,0,0,2268,0,0,0,3344,0,2204,0,0,0,0,0,4499,0,0,0,0,007175,non-urban
55262,0,0,0,0,0,530,0,0,0,0,0,0,0,0,22949,0,0,261,0,004805,non-urban
57245,0,0,0,0,0,393,0,0,0,0,0,0,0,0,20462,0,0,902,0,000676,non-urban
57516,0,0,0,0,0,875,0,0,0,0,0,0,0,0,18801,0,0,1810,0,002148,non-urban
59033,0,0,0,0,0,554,0,0,0,0,0,0,0,0,18794,0,0,621,0,000989,non-urban
58135,0,0,289,0,0,259,0,0,773,0,0,0,0,0,18571,0,0,975,0,006079,non-urban
59647,0,0,196,0,0,1130,1,0,0,0,0,0,0,0,15888,0,0,2140,0,001201,non-urban
51319,0,0,3159,0,0,1020,8,0,464,0,0,0,0,0,19296,0,0,3736,0,007044,non-urban
68710,0,0,575,0,0,0,141,0,5133,0,0,0,0,0,4101,0,0,342,0,007155,non-urban
58479,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,18186,0,0,1319,0,005772,non-urban
68197,0,0,0,0,0,38,0,0,0,0,0,0,0,0,10767,0,0,0,0,007293,non-urban
58501,0,0,0,0,0,835,0,0,0,0,0,0,0,0,18739,0,0,927,0,001668,non-urban
23801,0,0,2607,0,0,2021,18911,0,0,0,0,0,0,0,27365,0,0,4297,0,005501,non-urban
32517,0,0,2019,0,0,569,11221,0,15366,0,0,0,0,0,12556,0,0,4754,0,006748,non-urban
56275,0,0,448,0,0,284,9,0,1707,0,0,0,0,0,17600,0,0,2679,0,004070,non-urban
66545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12457,0,0,0,0,000593,non-urban
51989,0,0,1092,0,0,274,1436,0,339,0,0,0,0,0,23732,0,0,140,0,006184,non-urban
65784,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12768,0,0,434,0,004613,non-urban
54108,0,0,0,0,0,389,0,0,0,0,0,0,0,0,24350,0,0,155,0,006606,non-urban
66374,0,0,0,0,0,198,0,0,0,0,0,0,0,0,12430,0,0,0,0,003594,non-urban
62437,0,0,0,0,0,478,0,0,0,0,0,0,0,0,16044,0,0,43,0,003446,non-urban
68699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10303,0,0,0,0,006223,non-urban
57418,0,0,0,0,0,645,0,0,0,0,0,0,0,0,20481,0,0,458,0,004544,non-urban
52372,0,0,81,0,0,1346,4505,0,961,0,0,0,0,0,11402,0,0,8335,0,003913,non-urban
38240,0,0,4273,0,0,132,14935,0,556,0,0,0,0,0,15550,0,0,5316,0,004765,non-urban
65423,0,0,0,0,0,432,0,0,0,0,0,0,0,0,12446,0,0,701,0,000839,non-urban
61934,0,0,1437,0,0,4,1344,0,424,0,0,0,0,0,11318,0,0,2541,0,000057,non-urban
51721,0,0,2557,0,0,134,8043,0,0,0,0,0,0,0,11454,0,0,5093,0,003243,non-urban
56856,0,0,165,0,0,1748,46,0,25,0,0,0,0,0,16118,0,0,4044,0,001515,non-urban
50947,0,0,0,0,0,1245,240,0,1,0,0,0,0,0,24019,0,0,2550,0,000846,non-urban
52457,0,0,61,0,0,961,0,0,0,0,0,0,0,0,21942,0,0,3581,0,001883,non-urban
53341,0,0,169,0,0,750,2351,0,0,0,0,0,0,0,20419,0,0,1972,0,000652,non-urban
57959,0,0,0,0,0,774,95,0,4,0,0,0,0,0,17531,0,0,2639,0,000280,non-urban
58747,0,0,475,0,0,1047,10,0,66,0,0,0,0,0,14723,0,0,3934,0,003832,non-urban
30781,0,0,2233,0,0,1495,12899,0,17384,0,0,0,0,0,10731,0,0,3479,0,004211,non-urban
49072,0,0,0,0,0,104,0,0,0,0,0,0,0,0,27386,0,0,2953,0,000603,non-urban
47812,0,0,6959,0,0,9,946,0,9,0,0,0,0,0,19205,0,0,4062,0,002655,non-urban
67100,0,0,0,0,0,856,0,0,0,0,0,0,0,0,11046,0,0,0,0,004075,non-urban
59424,0,0,0,0,0,150,0,0,0,0,0,0,0,0,19417,0,0,11,0,006218,non-urban
62596,0,0,120,0,0,737,1,0,0,0,0,0,0,0,14070,0,0,1478,0,001500,non-urban
27061,0,0,293,0,0,346,24442,0,4020,0,0,0,0,0,16611,0,0,6229,0,007459,non-urban
26724,0,0,7444,0,0,408,15787,0,8055,0,0,0,0,0,14403,0,0,6181,0,007438,non-urban
64529,0,0,0,0,0,2,125,0,1869,0,0,0,0,0,9646,0,0,2831,0,002591,non-urban
66967,0,0,0,0,0,227,0,0,0,0,0,0,0,0,11808,0,0,0,0,000141,non-urban
57314,0,0,0,0,0,1565,3215,0,0,0,0,0,0,0,16031,0,0,877,0,001955,non-urban
49089,0,0,0,0,0,944,2183,0,1463,0,0,0,0,0,15466,0,0,9857,0,000898,non-urban
58841,0,0,2890,0,0,1309,461,0,28,0,0,0,0,0,13670,0,0,1803,0,006402,non-urban
64396,0,0,0,0,0,809,0,0,0,0,0,0,0,0,13797,0,0,0,0,000565,non-urban
69574,0,0,1,0,0,7,5,0,308,0,0,0,0,0,9107,0,0,0,0,004151,non-urban
58554,0,0,0,0,0,1,6,0,0,0,0,0,0,0,20332,0,0,109,0,006671,non-urban
63002,0,0,1,0,0,128,0,0,0,0,0,0,0,0,14762,0,0,1109,0,001164,non-urban
67711,0,0,0,0,0,31,0,0,0,0,0,0,0,0,11260,0,0,0,0,001399,non-urban
64592,0,0,0,0,0,501,2,0,0,0,0,0,0,0,13851,0,0,56,0,004005,non-urban
59131,0,0,63,0,0,838,54,0,0,0,0,0,0,0,18916,0,0,0,0,001531,non-urban
51134,0,0,560,0,0,113,7922,0,5,0,0,0,0,0,18662,0,0,606,0,004292,non-urban
65729,0,0,0,0,0,721,0,0,0,0,0,0,0,0,12552,0,0,0,0,004522,non-urban
61962,0,0,7,0,0,51,29,0,0,0,0,0,0,0,15619,0,0,1334,0,005755,non-urban
